X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.200000e-01,2.000000e-04
517,1.58e+00,-6.40e+01,
518,1.59e+00,-6.60e+01,
519,1.50e+00,-6.20e+01,
520,1.52e+00,-6.20e+01,
521,1.60e+00,-6.60e+01,
522,1.60e+00,-6.40e+01,
523,1.50e+00,-6.00e+01,
524,1.58e+00,-6.20e+01,
525,1.52e+00,-5.80e+01,
526,1.56e+00,-6.20e+01,
527,1.50e+00,-5.60e+01,
528,1.55e+00,-5.60e+01,
529,1.46e+00,-6.00e+01,
530,1.44e+00,-5.80e+01,
531,1.52e+00,-5.40e+01,
532,1.51e+00,-5.60e+01,
533,1.44e+00,-5.20e+01,
534,1.50e+00,-5.20e+01,
535,1.44e+00,-5.60e+01,
536,1.49e+00,-5.40e+01,
537,1.38e+00,-5.00e+01,
538,1.46e+00,-5.00e+01,
539,1.39e+00,-4.60e+01,
540,1.42e+00,-5.00e+01,
541,1.34e+00,-4.40e+01,
542,1.38e+00,-4.80e+01,
543,1.30e+00,-4.40e+01,
544,1.34e+00,-4.60e+01,
545,1.26e+00,-4.20e+01,
546,1.30e+00,-4.40e+01,
547,1.22e+00,-4.00e+01,
548,1.21e+00,-4.00e+01,
549,1.28e+00,-4.40e+01,
550,1.27e+00,-4.20e+01,
551,1.20e+00,-3.80e+01,
552,1.24e+00,-4.00e+01,
553,1.18e+00,-3.60e+01,
554,1.23e+00,-4.00e+01,
555,1.14e+00,-3.40e+01,
556,1.20e+00,-3.80e+01,
557,1.15e+00,-3.40e+01,
558,1.18e+00,-3.60e+01,
559,1.13e+00,-3.20e+01,
560,1.13e+00,-3.60e+01,
561,1.18e+00,-2.80e+01,
562,1.17e+00,-3.40e+01,
563,1.10e+00,-2.80e+01,
564,1.17e+00,-3.00e+01,
565,1.11e+00,-2.60e+01,
566,1.11e+00,-2.80e+01,
567,1.17e+00,-2.40e+01,
568,1.18e+00,-2.40e+01,
569,1.12e+00,-2.80e+01,
570,1.12e+00,-2.60e+01,
571,1.19e+00,-2.20e+01,
572,1.21e+00,-2.40e+01,
573,1.14e+00,-2.00e+01,
574,1.18e+00,-2.40e+01,
575,1.24e+00,-1.80e+01,
576,1.20e+00,-1.80e+01,
577,1.25e+00,-2.20e+01,
578,1.22e+00,-2.00e+01,
579,1.30e+00,-1.60e+01,
580,1.23e+00,-1.80e+01,
581,1.32e+00,-1.40e+01,
582,1.28e+00,-1.80e+01,
583,1.35e+00,-1.20e+01,
584,1.31e+00,-1.60e+01,
585,1.39e+00,-1.20e+01,
586,1.42e+00,-1.40e+01,
587,1.35e+00,-8.00e+00,
588,1.36e+00,-1.40e+01,
589,1.44e+00,-8.00e+00,
590,1.46e+00,-1.00e+01,
591,1.38e+00,-6.00e+00,
592,1.43e+00,-8.00e+00,
593,1.50e+00,-4.00e+00,
594,1.44e+00,-8.00e+00,
595,1.52e+00,-2.00e+00,
596,1.48e+00,-6.00e+00,
597,1.56e+00,0.00e+00,
598,1.47e+00,-4.00e+00,
599,1.56e+00,0.00e+00,
600,1.52e+00,-2.00e+00,
601,1.58e+00,2.00e+00,
602,1.52e+00,2.00e+00,
603,1.59e+00,-2.00e+00,
604,1.60e+00,0.00e+00,
605,1.50e+00,4.00e+00,
606,1.52e+00,2.00e+00,
607,1.59e+00,6.00e+00,
608,1.60e+00,6.00e+00,
609,1.51e+00,2.00e+00,
610,1.59e+00,4.00e+00,
611,1.54e+00,1.00e+01,
612,1.58e+00,8.00e+00,
613,1.48e+00,1.20e+01,
614,1.55e+00,1.00e+01,
615,1.46e+00,1.40e+01,
616,1.44e+00,1.00e+01,
617,1.52e+00,1.40e+01,
618,1.51e+00,1.20e+01,
619,1.43e+00,1.60e+01,
620,1.47e+00,1.40e+01,
621,1.41e+00,1.80e+01,
622,1.46e+00,1.40e+01,
623,1.35e+00,1.80e+01,
624,1.42e+00,1.60e+01,
625,1.36e+00,2.00e+01,
626,1.39e+00,1.80e+01,
627,1.31e+00,2.20e+01,
628,1.35e+00,2.00e+01,
629,1.29e+00,2.40e+01,
630,1.33e+00,2.40e+01,
631,1.23e+00,2.00e+01,
632,1.29e+00,2.20e+01,
633,1.22e+00,2.60e+01,
634,1.21e+00,2.40e+01,
635,1.26e+00,3.00e+01,
636,1.24e+00,2.40e+01,
637,1.16e+00,3.00e+01,
638,1.20e+00,2.80e+01,
639,1.14e+00,3.20e+01,
640,1.19e+00,3.00e+01,
641,1.11e+00,3.40e+01,
642,1.17e+00,3.00e+01,
643,1.12e+00,3.60e+01,
644,1.16e+00,3.60e+01,
645,1.10e+00,3.20e+01,
646,1.11e+00,3.40e+01,
647,1.16e+00,3.80e+01,
648,1.16e+00,3.60e+01,
649,1.09e+00,4.00e+01,
650,1.11e+00,4.00e+01,
651,1.16e+00,3.60e+01,
652,1.12e+00,3.80e+01,
653,1.17e+00,4.20e+01,
654,1.14e+00,4.00e+01,
655,1.20e+00,4.40e+01,
656,1.13e+00,4.40e+01,
657,1.21e+00,4.00e+01,
658,1.18e+00,4.20e+01,
659,1.23e+00,4.80e+01,
660,1.20e+00,4.60e+01,
661,1.26e+00,5.00e+01,
662,1.28e+00,4.60e+01,
663,1.21e+00,5.00e+01,
664,1.25e+00,5.20e+01,
665,1.34e+00,4.80e+01,
666,1.27e+00,5.00e+01,
667,1.36e+00,5.40e+01,
668,1.32e+00,5.00e+01,
669,1.40e+00,5.60e+01,
670,1.36e+00,5.20e+01,
671,1.44e+00,5.60e+01,
672,1.48e+00,5.40e+01,
673,1.40e+00,5.80e+01,
674,1.40e+00,5.60e+01,
675,1.49e+00,6.00e+01,
676,1.51e+00,5.60e+01,
677,1.46e+00,6.00e+01,
678,1.48e+00,6.20e+01,
679,1.55e+00,5.80e+01,
680,1.56e+00,6.00e+01,
681,1.48e+00,6.40e+01,
682,1.52e+00,6.20e+01,
683,1.60e+00,6.80e+01,
684,1.52e+00,6.40e+01,
685,1.60e+00,6.80e+01,
686,1.55e+00,6.60e+01,
687,1.60e+00,7.00e+01,
688,1.53e+00,6.60e+01,
689,1.60e+00,7.20e+01,
690,1.61e+00,6.80e+01,
691,1.50e+00,7.20e+01,
692,1.51e+00,7.00e+01,
693,1.58e+00,7.40e+01,
694,1.57e+00,7.20e+01,
695,1.49e+00,7.60e+01,
696,1.54e+00,7.20e+01,
697,1.48e+00,7.80e+01,
698,1.54e+00,7.40e+01,
699,1.43e+00,7.80e+01,
700,1.51e+00,7.60e+01,
701,1.44e+00,8.00e+01,
702,1.48e+00,7.80e+01,
703,1.41e+00,8.20e+01,
704,1.46e+00,7.80e+01,
705,1.38e+00,8.20e+01,
706,1.42e+00,8.00e+01,
707,1.32e+00,8.40e+01,
708,1.36e+00,8.60e+01,
709,1.26e+00,8.40e+01,
710,1.31e+00,8.40e+01,
711,1.25e+00,9.00e+01,
712,1.29e+00,9.00e+01,
713,1.20e+00,8.60e+01,
